msoa11cd,age_total,age0to4pc,age5to14pc,age16to24pc,age25to44pc,age45to64pc,age75pluspc,nssec_total,1_higher_managerial,2_lower_managerial,3_intermediate_occupations,4_employers_small_org,5_lower_supervisory,6_semi_routine,7_routine,8_unemployed,avg_dwn_speed,avb_superfast,no_decent_bband,bband_speed_under2mbs,bband_speed_under10mbs,bband_speed_over30mbs
E02004668,8250,0.046666667,0.084727273,0.067878788,0.188606061,0.319030303,0.117090909,5661,0.155802862,0.275922982,0.126832715,0.167108285,0.059706766,0.116410528,0.075605017,0.022610846,55.9,0.919,0.037,0.025,0.16,0.562
E02004669,6603,0.04679691,0.081932455,0.081781009,0.198091776,0.325155232,0.107072543,4609,0.172271642,0.275330874,0.147754394,0.17921458,0.044912128,0.102842265,0.060316772,0.017357344,62.5,0.868,0.086,0.061,0.258,0.582
E02004670,12693,0.05916647,0.095722052,0.083510596,0.249350035,0.263609864,0.10690932,8459,0.143042913,0.268589668,0.17448871,0.094692044,0.07093037,0.14753517,0.080269535,0.02045159,69.9,0.925,0.004,0.002,0.064,0.586
E02004671,5863,0.039229064,0.085451134,0.089715163,0.202285519,0.350332594,0.085110012,4242,0.143092881,0.268976898,0.165487977,0.128712871,0.070957096,0.119047619,0.071664309,0.032060349,59.8,0.905,0.041,0.032,0.275,0.486
E02004672,12520,0.059025559,0.091932907,0.110383387,0.262859425,0.259664537,0.087380192,8520,0.126995305,0.274882629,0.197769953,0.081103286,0.072887324,0.134507042,0.085915493,0.025938967,74.1,0.847,0.059,0.009,0.194,0.478
E02004673,5417,0.046889422,0.079564335,0.079195126,0.188296105,0.296289459,0.128115193,3685,0.119674355,0.23229308,0.148710991,0.139213026,0.067299864,0.149525102,0.106105834,0.037177748,70.4,0.803,0.05,0.036,0.225,0.543
E02004674,8719,0.068585847,0.089345108,0.101961234,0.26493864,0.268264709,0.088771648,5963,0.104645313,0.237296663,0.162669797,0.090726145,0.086701325,0.173905752,0.111353346,0.03270166,71.5,0.911,0.064,0.01,0.237,0.575
E02004675,7417,0.058783875,0.09761359,0.102197654,0.25711204,0.28731293,0.070109209,5189,0.12873386,0.24417036,0.177105415,0.091154365,0.078820582,0.148390827,0.098284833,0.033339757,39.6,0.943,0.003,0.003,0.065,0.603
E02004676,8007,0.054827026,0.089796428,0.091669789,0.228674909,0.321343824,0.078681154,5661,0.182653241,0.279102632,0.161278926,0.107578166,0.069775658,0.110227875,0.069775658,0.019607843,37.4,0.918,0.012,0.01,0.157,0.59
E02004677,7239,0.061472579,0.120873049,0.078602017,0.222130128,0.315651333,0.067274485,4876,0.208777687,0.277686628,0.118949959,0.140484003,0.052912223,0.105004102,0.07219032,0.023995078,38,0.803,0.058,0.025,0.155,0.571
E02004678,7423,0.055099017,0.092146033,0.081907585,0.220126633,0.328169204,0.079213256,5208,0.177995392,0.264784946,0.147081413,0.134600614,0.06547619,0.110983103,0.074884793,0.024193548,36.6,0.839,0.076,0.03,0.17,0.534
E02004679,8424,0.067782526,0.105175689,0.076804368,0.265906933,0.29297246,0.069563153,5769,0.230195875,0.288264864,0.143352401,0.104524181,0.050788698,0.104697521,0.059455712,0.018720749,54.7,0.937,0.013,0.014,0.124,0.699
E02004680,6806,0.081986483,0.100205701,0.09506318,0.358066412,0.264766383,0.021010873,4957,0.225337906,0.30461973,0.183982247,0.069195078,0.059915271,0.091587654,0.049021586,0.016340529,61.8,0.998,0,0.033,0.146,0.801
E02004681,11249,0.09085252,0.110232021,0.118943906,0.351320117,0.196461908,0.035558716,7712,0.08973029,0.213952282,0.150674274,0.064574689,0.098029046,0.180757261,0.156379668,0.04590249,75.6,0.991,0.008,0.013,0.133,0.838
E02004682,7898,0.071916941,0.102684224,0.099265637,0.332362623,0.264877184,0.039123829,5578,0.186267479,0.281283614,0.148619577,0.077984941,0.065256364,0.123700251,0.087845106,0.029042668,75.6,0.982,0.004,0.019,0.117,0.796
E02004683,6898,0.066396057,0.097564511,0.120324732,0.30081183,0.216004639,0.08495216,4567,0.101379461,0.214144953,0.153711408,0.075322969,0.084957302,0.16838187,0.157652726,0.04444931,78.7,0.999,0.001,0.005,0.115,0.777
E02004684,9141,0.079203588,0.100973635,0.11300733,0.346898589,0.209605076,0.04529045,6327,0.130709657,0.248617038,0.166113482,0.06401138,0.073810653,0.15694642,0.124387545,0.035403825,76.2,0.999,0,0.008,0.124,0.853
E02004685,6950,0.056978417,0.074964029,0.109784173,0.385179856,0.224748201,0.059856115,5156,0.165632273,0.241466253,0.171838635,0.070015516,0.070403413,0.141776571,0.101047324,0.037820016,67.9,0.984,0.003,0.002,0.059,0.65
E02004686,7985,0.073512837,0.076643707,0.11496556,0.387852223,0.20313087,0.055479023,5771,0.155952175,0.24969676,0.159764339,0.068965517,0.068965517,0.145382083,0.106567319,0.04470629,69.5,1,0,0.001,0.031,0.718
E02004687,7075,0.083816254,0.112508834,0.117031802,0.311095406,0.216537102,0.046501767,4772,0.103520536,0.19635373,0.150041911,0.081726739,0.087175189,0.178751048,0.153813915,0.048616932,82.3,1,0,0.011,0.147,0.835
E02004688,7679,0.063289491,0.090897252,0.110821722,0.268524547,0.249120979,0.103789556,5148,0.077505828,0.167443667,0.157731158,0.081779332,0.091880342,0.203379953,0.172105672,0.048174048,78.6,0.996,0.004,0.004,0.156,0.761
E02004689,5476,0.044558072,0.080350621,0.079254931,0.195580716,0.338750913,0.098612126,3869,0.17963298,0.275523391,0.17523908,0.105970535,0.063323856,0.118635306,0.066425433,0.015249418,61.6,0.959,0.032,0.004,0.068,0.669
E02004690,7873,0.066175537,0.096151404,0.108090944,0.291375587,0.275498539,0.056395275,5510,0.129945554,0.244283122,0.185117967,0.082214156,0.085299456,0.14845735,0.095644283,0.029038113,73.4,0.999,0,0.005,0.129,0.767
E02004691,7818,0.054105909,0.092862625,0.071501663,0.208621131,0.322333078,0.10463034,5341,0.207077326,0.282531361,0.143606066,0.129938214,0.055045872,0.108219435,0.056730949,0.016850777,46.8,0.881,0.054,0.033,0.231,0.598
E02004692,7285,0.043239533,0.083184626,0.079752917,0.194509266,0.331228552,0.094028826,5153,0.170580245,0.268775471,0.191732971,0.099359596,0.069668154,0.117407336,0.065398797,0.017077431,51.1,0.999,0,0.032,0.129,0.82
E02004693,7164,0.075516471,0.105667225,0.107063093,0.321747627,0.248604132,0.040061418,4979,0.107451295,0.220927897,0.180960032,0.07029524,0.083550914,0.180156658,0.124121309,0.032536654,75.1,1,0,0.007,0.169,0.814
E02004694,6748,0.06120332,0.091730883,0.081209247,0.240367516,0.304090101,0.087285122,4659,0.171710668,0.275380983,0.131358661,0.122558489,0.075552694,0.128568362,0.0772698,0.017600343,35,0.86,0.041,0.014,0.107,0.446
E02004695,8971,0.092743284,0.129082599,0.092520343,0.354587003,0.24322818,0.012819084,6045,0.2127378,0.314474773,0.175020678,0.076261373,0.052440033,0.098759305,0.054755997,0.015550041,50,0.982,0.018,0.028,0.09,0.848
E02004696,6273,0.059620596,0.087199107,0.073489558,0.240714172,0.303682449,0.092140921,4340,0.18640553,0.282488479,0.126728111,0.11359447,0.074884793,0.120506912,0.07281106,0.022580645,43.6,0.934,0.031,0.01,0.093,0.618
E02004697,5856,0.051400273,0.109460383,0.096653005,0.198770492,0.315061475,0.085894809,3803,0.207730739,0.314751512,0.116749934,0.14751512,0.045753353,0.094662109,0.051538259,0.021298974,29.8,0.87,0.033,0.049,0.233,0.424
E02004698,5565,0.07277628,0.091644205,0.111410602,0.266846361,0.234681042,0.104941599,3654,0.094143404,0.195949644,0.10290093,0.090311987,0.095511768,0.197044335,0.166392994,0.057744937,40,0.986,0.002,0.003,0.035,0.542
E02004699,10633,0.050879338,0.090190915,0.098749177,0.248095552,0.290322581,0.091977805,7291,0.147442052,0.294746948,0.142641613,0.094637224,0.076807022,0.142641613,0.081470306,0.019613222,37.6,0.976,0.01,0.002,0.108,0.579
E02004700,5858,0.089621031,0.10532605,0.130419939,0.341072038,0.209286446,0.034653465,4008,0.079091816,0.246506986,0.156187625,0.104790419,0.103043912,0.16492016,0.107035928,0.038423154,56.9,0.891,0.041,0.005,0.067,0.611
E02004702,8199,0.065983657,0.100378095,0.113306501,0.277106964,0.281131845,0.047566776,5775,0.08969697,0.215411255,0.14025974,0.128484848,0.092467532,0.175930736,0.125367965,0.032380952,39.8,0.994,0,0.004,0.101,0.653
E02004703,10669,0.042553191,0.104133471,0.087637079,0.19186428,0.330021558,0.086231137,7337,0.198446231,0.309254464,0.129344419,0.148970969,0.049066376,0.090909091,0.053700423,0.020308028,32.4,0.792,0.047,0.018,0.199,0.448
E02004704,5672,0.05377292,0.096438646,0.093794076,0.231135402,0.312764457,0.075105783,3975,0.132327044,0.264654088,0.12327044,0.152955975,0.06918239,0.137106918,0.092578616,0.027924528,30.1,0.887,0.067,0.039,0.29,0.463
E02004705,8491,0.049464138,0.104228006,0.095866211,0.22035096,0.293840537,0.095512896,5658,0.164545776,0.271827501,0.135383528,0.147755391,0.063449982,0.113997879,0.068575468,0.034464475,36.9,0.869,0.011,0.005,0.088,0.51
E02004706,7583,0.054463932,0.096531716,0.076355005,0.217064486,0.2953976,0.110246604,5057,0.162546965,0.27447103,0.123393316,0.144749852,0.065058335,0.125370773,0.069210995,0.035198734,58,0.903,0.034,0.005,0.1,0.58
E02004707,11539,0.049744345,0.102175232,0.09350897,0.199497357,0.303145853,0.101655256,7429,0.195719478,0.312558891,0.122223718,0.133799973,0.050612465,0.10230179,0.058150491,0.024633194,53.6,0.888,0.037,0.019,0.18,0.589
E02004708,8621,0.06333372,0.092912655,0.098248463,0.264354483,0.247651085,0.113211924,5630,0.126465364,0.253818828,0.123090586,0.114742451,0.075310835,0.163765542,0.108525755,0.034280639,71.2,0.979,0.005,0.002,0.048,0.685
E02004709,7388,0.046155929,0.098402815,0.092041148,0.209528966,0.329182458,0.077422848,5164,0.161502711,0.281758327,0.159953524,0.115995352,0.067776917,0.125096824,0.068357862,0.019558482,73.1,0.963,0.018,0.015,0.148,0.698
E02004710,6387,0.048222953,0.092688273,0.107562236,0.210740567,0.327696884,0.072804133,4447,0.165954576,0.26040027,0.158533843,0.120755566,0.062064313,0.131324488,0.07713065,0.023836294,71.2,0.984,0.006,0.004,0.072,0.717
E02004712,8801,0.048858084,0.111010112,0.079877287,0.196000454,0.284853994,0.118850131,5625,0.243911111,0.308622222,0.155733333,0.089777778,0.047288889,0.093688889,0.043911111,0.017066667,61.5,0.991,0,0.003,0.097,0.724
E02004713,7845,0.053027406,0.086806883,0.103250478,0.240790312,0.310261313,0.080050988,5504,0.126090116,0.257449128,0.17877907,0.093568314,0.084847384,0.152071221,0.086119186,0.021075581,67.9,0.987,0.001,0.008,0.097,0.656
E02004714,7705,0.051135626,0.078520441,0.09954575,0.244646334,0.290071382,0.10266061,5325,0.175211268,0.281502347,0.161877934,0.100657277,0.064225352,0.125633803,0.070610329,0.02028169,62.6,0.994,0.002,0.004,0.081,0.669
E02004715,8055,0.06405959,0.078336437,0.119056487,0.289509621,0.276350093,0.06902545,5733,0.094365952,0.225710797,0.157334729,0.087388802,0.09733124,0.168498168,0.131170417,0.038199895,66.3,0.994,0.001,0.005,0.147,0.694
E02004716,8816,0.067944646,0.099137931,0.10741833,0.252155172,0.279264973,0.072481851,6023,0.097459738,0.22115225,0.165698157,0.102440644,0.098289889,0.163207704,0.120869998,0.03088162,38.1,0.958,0.009,0.008,0.176,0.612
E02004717,9682,0.073848378,0.101012188,0.129312126,0.300351167,0.215657922,0.076946912,6459,0.082830159,0.187180678,0.142282087,0.093822573,0.093822573,0.194457346,0.152810033,0.05279455,58.4,0.964,0.001,0.003,0.097,0.632
E02004718,8883,0.085444107,0.087920747,0.132387707,0.35021952,0.222785095,0.04300349,6291,0.101414719,0.222858051,0.137339056,0.07947862,0.097440788,0.179621682,0.133365125,0.048481958,62.3,0.972,0.007,0.002,0.055,0.638
E02004719,10081,0.046324769,0.107826605,0.101279635,0.230235096,0.31078266,0.073703006,6913,0.133516563,0.269636916,0.175611167,0.112686243,0.080572834,0.129321568,0.075365254,0.023289455,38.1,0.924,0.002,0.002,0.077,0.557
E02004720,10761,0.054270049,0.077595019,0.09580894,0.244215222,0.302759967,0.095437227,7610,0.122864652,0.258212878,0.169908016,0.107227332,0.078055191,0.149540079,0.087910644,0.026281209,59.6,0.972,0.002,0.004,0.143,0.631
E02004721,9233,0.085887577,0.121087404,0.102350265,0.343442002,0.226037041,0.032058919,6263,0.177710362,0.315982756,0.175155676,0.083346639,0.06131247,0.105540476,0.061472138,0.019479483,59.7,0.98,0.008,0.012,0.149,0.786
E02004722,7221,0.05567096,0.093338873,0.10995707,0.233762637,0.272953885,0.101371001,4846,0.102352456,0.230912092,0.155385885,0.11184482,0.08852662,0.16487825,0.113082955,0.033016921,67.8,0.985,0.003,0.006,0.152,0.67
E02004723,9419,0.05382737,0.088862937,0.100116785,0.240365219,0.291856885,0.08599639,6558,0.130222629,0.258767917,0.176120769,0.105977432,0.078225069,0.148368405,0.0757853,0.026532479,66.2,0.992,0,0.005,0.174,0.7
E02004724,7664,0.066022965,0.0934238,0.106471816,0.275182672,0.269702505,0.063152401,5327,0.123521682,0.242350291,0.149051999,0.111319692,0.082785808,0.149051999,0.100431763,0.041486766,61.9,0.966,0.004,0.003,0.07,0.636
E02004725,5332,0.055326332,0.082895724,0.098274569,0.255626407,0.281507877,0.104651163,3661,0.110898662,0.238732587,0.14886643,0.100518984,0.088773559,0.152417372,0.124829282,0.034963125,70.8,0.989,0,0.004,0.123,0.67
E02004726,5701,0.062094369,0.084195755,0.08945799,0.266970707,0.28363445,0.081213822,3986,0.163321626,0.303060712,0.129703964,0.1224285,0.069493226,0.112895133,0.079528349,0.01956849,63.6,0.964,0.001,0.011,0.147,0.727
E02004727,9013,0.07056474,0.118162654,0.08232553,0.2941307,0.265505381,0.058914901,6055,0.185962015,0.324360033,0.154582989,0.101238646,0.063914121,0.089017341,0.058629232,0.022295623,69.3,0.965,0.004,0.006,0.131,0.749
E02004728,8559,0.063558827,0.104801963,0.101764225,0.278654048,0.268021965,0.068115434,5829,0.143077715,0.289071882,0.169325785,0.098301595,0.078915766,0.118202093,0.079773546,0.023331618,64.9,0.99,0.004,0.004,0.113,0.711
E02004729,7401,0.053776517,0.100391839,0.1184975,0.262261857,0.254695311,0.080259424,5027,0.093495126,0.227968968,0.160930973,0.090909091,0.092699423,0.174855779,0.122339367,0.036801273,84.9,0.984,0.016,0.005,0.163,0.736
E02004730,8740,0.040503432,0.083981693,0.091418764,0.198283753,0.305491991,0.117734554,5926,0.166216672,0.298852514,0.164697941,0.085723928,0.069355383,0.120992238,0.069692879,0.024468444,68.5,0.971,0.004,0.003,0.12,0.649
E02004731,7900,0.044683544,0.105316456,0.101265823,0.235822785,0.306455696,0.081518987,5399,0.169661048,0.30579737,0.175217633,0.092239304,0.058158918,0.118355251,0.065197259,0.015373217,69.4,0.999,0.001,0.002,0.038,0.707
E02004732,8168,0.042605289,0.095984329,0.113858962,0.221596474,0.288687561,0.096351616,5378,0.169021941,0.289698773,0.15396058,0.110078096,0.067683154,0.120676832,0.069356638,0.019523987,67.2,0.982,0.004,0.011,0.134,0.711
E02004733,7364,0.055812059,0.091797936,0.098044541,0.248506247,0.303096143,0.075230853,5151,0.154338963,0.276839449,0.14793244,0.116093962,0.077460687,0.12948942,0.07396622,0.023878858,62.8,0.933,0.046,0.011,0.174,0.623
E02004734,10202,0.050676338,0.085669477,0.098706136,0.264163889,0.279258969,0.095373456,7064,0.142270668,0.268686297,0.157417894,0.097395243,0.073612684,0.14283692,0.088193658,0.029586636,70.5,0.979,0.002,0.002,0.078,0.681
E02004735,7518,0.040968343,0.070364459,0.090715616,0.210561319,0.295690343,0.122372972,5253,0.132495717,0.297163526,0.163906339,0.07938321,0.080525414,0.144108129,0.079192842,0.023224824,77.9,0.999,0,0.003,0.069,0.691
E02004736,7847,0.039378106,0.073658723,0.094176118,0.208997069,0.306104244,0.115713011,5502,0.118684115,0.24954562,0.169392948,0.108505998,0.08087968,0.149945474,0.101417666,0.021628499,88.7,0.999,0,0.03,0.113,0.829
E02004737,7430,0.071736205,0.093135935,0.123014805,0.291251682,0.228532974,0.079004038,5051,0.075034647,0.202930113,0.144525836,0.088299347,0.097406454,0.206295783,0.137596516,0.047911305,74,0.999,0.001,0.004,0.137,0.734
E02004738,7362,0.044417278,0.08598207,0.10336865,0.220728063,0.289731051,0.115865254,5021,0.097789285,0.231627166,0.165704043,0.107349134,0.089225254,0.158932484,0.122883888,0.026488747,93.4,0.997,0.001,0.037,0.087,0.871
E02004739,6907,0.03300999,0.085275807,0.091356595,0.170551614,0.303025916,0.148689735,4529,0.136233164,0.27202473,0.16869066,0.104217267,0.070655774,0.140869949,0.083020534,0.024287922,72.2,0.996,0,0.002,0.033,0.694
E02004740,7170,0.043514644,0.080334728,0.085495119,0.188423989,0.305299861,0.134588563,4779,0.17388575,0.302783009,0.169910023,0.090604729,0.060263653,0.122201297,0.064030132,0.016321406,76.2,0.999,0,0.004,0.051,0.741
E02004741,7755,0.04964539,0.102901354,0.111540941,0.230947776,0.280464217,0.082527402,5283,0.055839485,0.19401855,0.138368351,0.082528866,0.115275412,0.203293583,0.168086315,0.042589438,87.2,0.999,0,0.018,0.129,0.818
E02004742,7494,0.057379237,0.085935415,0.098478783,0.23432079,0.294769149,0.089004537,5158,0.054284606,0.181077937,0.134548275,0.085886002,0.114385421,0.205118263,0.181659558,0.043039938,88.8,0.997,0.002,0.047,0.115,0.85
E02004743,7631,0.055431791,0.096317652,0.104966584,0.264971825,0.286856244,0.069453545,5337,0.069889451,0.241146712,0.166760352,0.089376054,0.105489976,0.173318344,0.128724002,0.02529511,83.6,1,0,0.016,0.153,0.819
E02004744,8667,0.118726203,0.134764048,0.131533403,0.326641283,0.175839391,0.029768086,5348,0.048990277,0.20961107,0.143605086,0.066753927,0.103964099,0.198391922,0.167165295,0.061518325,76.5,1,0,0.019,0.099,0.866
E02004745,9024,0.075908688,0.093306738,0.127992021,0.314051418,0.242575355,0.046320922,6353,0.073823391,0.214229498,0.147646781,0.079332599,0.110971195,0.180072407,0.148906029,0.045018102,73.7,1,0,0.006,0.154,0.767
E02004746,10860,0.061970534,0.096132597,0.077808471,0.245027624,0.267771639,0.115377532,7086,0.146486029,0.297346881,0.156646909,0.098786339,0.072255151,0.124329664,0.074513124,0.029635902,67.5,0.995,0.002,0.002,0.057,0.705
E02004747,6591,0.063419815,0.088909118,0.10013655,0.282051282,0.272796237,0.070399029,4631,0.059382423,0.21226517,0.150723386,0.076657309,0.109911466,0.200820557,0.152234938,0.038004751,73.3,1,0,0.003,0.119,0.725
E02004748,9594,0.071086095,0.084323536,0.142589118,0.29633104,0.230664999,0.071815718,6731,0.073243203,0.202495914,0.128955579,0.082602882,0.104293567,0.183182291,0.160600208,0.064626356,68.3,1,0,0.001,0.077,0.733
E02004749,7149,0.040425234,0.08952301,0.081409987,0.177087705,0.293467618,0.156105749,4558,0.156428258,0.299473453,0.167397982,0.093900834,0.068451075,0.120666959,0.071741992,0.021939447,74.3,0.998,0,0.001,0.076,0.725
E02004750,7857,0.052310042,0.076365025,0.101947308,0.237749777,0.29362352,0.110474736,5371,0.10984919,0.267920313,0.15025135,0.091416868,0.086948427,0.152485571,0.103705083,0.037423199,72.5,0.994,0.001,0.001,0.051,0.717
E02004751,8164,0.050097991,0.099828515,0.09566389,0.23689368,0.294830965,0.073860853,5702,0.139074009,0.276394248,0.162574535,0.113118204,0.077165907,0.130129779,0.080673448,0.02086987,83.6,0.969,0.002,0.004,0.047,0.755
E02004752,8318,0.058066843,0.099663381,0.106035105,0.245491705,0.320269296,0.046886271,5935,0.161583825,0.289300758,0.178433024,0.108340354,0.069755687,0.11727043,0.057961247,0.017354676,76.8,0.927,0.011,0.003,0.145,0.687
E02004753,10115,0.056154226,0.097874444,0.102323282,0.260009886,0.276816609,0.066435986,7098,0.136235559,0.249366019,0.168357284,0.105240913,0.079318118,0.144829529,0.08650324,0.030149338,97.1,0.977,0,0.004,0.069,0.814
E02004754,6054,0.054674595,0.092500826,0.074661381,0.221176082,0.312025107,0.092996366,4165,0.212484994,0.294117647,0.119327731,0.129891957,0.046578631,0.099879952,0.076590636,0.021128451,34.2,0.891,0.028,0.011,0.131,0.494
E02004755,11608,0.090541006,0.101395589,0.080289456,0.370434183,0.206064783,0.062973811,7825,0.254824281,0.321277955,0.146325879,0.081661342,0.050095847,0.079233227,0.044600639,0.021980831,96.6,0.958,0.037,0.002,0.065,0.829
E02004756,8334,0.060715143,0.111951044,0.089272858,0.259419246,0.307775378,0.060955124,5648,0.224858357,0.307719547,0.137216714,0.104992918,0.059135977,0.097556657,0.052407932,0.016111898,38.5,0.899,0.061,0.004,0.077,0.617
E02004757,8057,0.050142733,0.100409582,0.081171652,0.214099541,0.295891771,0.100285466,5412,0.225794531,0.325757576,0.158906135,0.094604582,0.043791574,0.094789357,0.041389505,0.014966741,93.7,0.997,0,0.002,0.064,0.791
