	lsoa11cd,imd_rank,imd_dec
E01001393,15156,5
E01001394,9612,3
E01001395,5795,2
E01001396,15197,5
E01001397,10992,4
E01001398,25510,8
E01001399,23079,8
E01001400,24050,8
E01001401,21705,7
E01001402,25812,8
E01001403,18070,6
E01001404,15105,5
E01001405,22069,7
E01001406,11086,4
E01001407,15675,5
E01001408,17296,6
E01001409,5926,2
E01001410,2967,1
E01001411,20608,7
E01001412,8853,3
E01001413,27340,9
E01001414,3518,2
E01001415,18476,6
E01001416,27463,9
E01001417,26756,9
E01001418,13494,5
E01001419,18716,6
E01001420,9953,4
E01001421,9728,3
E01001422,27233,9
E01001423,7161,3
E01001424,2918,1
E01001425,2455,1
E01001426,3965,2
E01001427,3582,2
E01001428,4845,2
E01001429,2781,1
E01001430,3702,2
E01001431,3388,2
E01001432,4375,2
E01001433,5499,2
E01001434,8928,3
E01001435,10023,4
E01001436,8730,3
E01001437,4642,2
E01001438,5904,2
E01001439,5806,2
E01001440,7766,3
E01001441,5182,2
E01001442,3165,1
E01001444,12215,4
E01001445,8094,3
E01001446,9085,3
E01001447,3524,2
E01001448,7950,3
E01001449,8289,3
E01001450,13223,5
E01001451,17172,6
E01001452,22909,7
E01001453,29230,9
E01001454,25609,8
E01001455,23129,8
E01001456,29825,10
E01001457,20056,7
E01001458,4196,2
E01001459,11498,4
E01001460,4797,2
E01001461,4246,2
E01001462,5863,2
E01001463,12284,4
E01001464,4782,2
E01001465,11104,4
E01001466,8860,3
E01001467,9903,4
E01001468,8107,3
E01001469,11863,4
E01001470,23825,8
E01001471,16683,6
E01001472,20183,7
E01001473,17974,6
E01001474,20983,7
E01001475,27973,9
E01001476,9017,3
E01001477,5893,2
E01001478,10250,4
E01001479,6554,2
E01001480,7739,3
E01001481,9869,4
E01001482,4720,2
E01001483,1643,1
E01001484,11064,4
E01001485,5172,2
E01001486,3856,2
E01001487,5869,2
E01001488,7798,3
E01001489,7594,3
E01001491,6746,3
E01001492,7065,3
E01001493,8384,3
E01001494,18473,6
E01001495,21557,7
E01001496,19665,6
E01001497,11718,4
E01001498,16629,6
E01001499,11372,4
E01001500,14503,5
E01001501,9993,4
E01001502,7448,3
E01001503,8948,3
E01001504,7894,3
E01001505,6432,2
E01001506,4674,2
E01001507,4121,2
E01001508,7139,3
E01001509,6129,2
E01001510,2622,1
E01001511,12867,4
E01001512,15781,5
E01001513,6497,2
E01001514,12968,4
E01001515,5175,2
E01001516,8539,3
E01001517,2365,1
E01001518,12462,4
E01001519,20796,7
E01001520,16603,6
E01001521,25863,8
E01001522,19881,7
E01001523,26051,8
E01001524,13445,5
E01001525,17196,6
E01001526,24301,8
E01001527,18129,6
E01001528,5918,2
E01001529,6993,3
E01001530,13931,5
E01001531,26522,9
E01001532,26409,9
E01001533,28218,9
E01001534,23107,8
E01001535,19585,6
E01001536,15451,5
E01001537,22687,7
E01001538,23188,8
E01001539,18732,6
E01001540,19677,6
E01001541,24871,8
E01001542,15570,5
E01001543,24981,8
E01001544,25045,8
E01001545,2973,1
E01001546,9083,3
E01001547,8436,3
E01001548,7056,3
E01001549,3503,2
E01001550,5526,2
E01001551,3680,2
E01001552,9954,4
E01001553,4794,2
E01001554,3713,2
E01001555,6000,2
E01001556,15029,5
E01001557,7947,3
E01001558,4348,2
E01001559,3951,2
E01001560,6067,2
E01001562,2725,1
E01001563,17402,6
E01001564,24184,8
E01001565,17684,6
E01001566,20017,7
E01001567,29111,9
E01001568,24723,8
E01001569,24037,8
E01001570,16189,5
E01001571,16175,5
E01001572,18456,6
E01001573,18225,6
E01001574,4479,2
E01001575,2565,1
E01001576,4419,2
E01001577,6440,2
E01001578,9697,3
E01001579,4983,2
E01001580,23584,8
E01001581,13999,5
E01001582,11864,4
E01001583,20534,7
E01001584,26016,8
E01001585,21113,7
E01001586,11294,4
E01001587,22066,7
E01001588,5533,2
E01001589,9174,3
E01001590,15901,5
E01001591,7189,3
E01001592,19244,6
E01001593,22827,7
E01001594,5415,2
E01001595,11892,4
E01001596,25312,8
E01001597,18757,6
E01001598,19780,7
E01001599,16636,6
E01001600,20482,7
E01001601,23383,8
E01001602,6918,3
E01001603,5305,2
E01001604,20549,7
E01001605,28074,9
E01001606,28995,9
E01001607,16263,5
E01001608,19688,6
E01001609,12789,4
E01001610,21169,7
E01001611,15294,5
E01001613,14317,5
E01001614,26343,9
E01001615,14143,5
E01001617,26084,8
E01001618,11623,4
E01001619,19186,6
E01001620,7205,3
E01001621,7132,3
E01001623,10924,4
E01001624,10556,4
E01001625,4073,2
E01001629,7852,3
E01001631,6211,2
E01001632,15631,5
E01001633,6202,2
E01001634,3802,2
E01001635,11906,4
E01001636,10378,4
E01001637,9554,3
E01001638,8986,3
E01001640,7763,3
E01001641,17618,6
E01001642,22742,7
E01001644,16768,6
E01001645,9118,3
E01001646,10745,4
E01001647,13052,4
E01001648,15054,5
E01001649,5827,2
E01001650,7097,3
E01001651,3333,2
E01001652,16562,6
E01001653,3995,2
E01001654,4285,2
E01001655,3586,2
E01001656,15898,5
E01001657,23034,8
E01001658,15955,5
E01001659,13757,5
E01001660,6434,2
E01001661,5857,2
E01001662,12724,4
E01001664,13303,5
E01001665,16860,6
E01001666,10546,4
E01001667,3574,2
E01001668,9655,3
E01001669,9131,3
E01001671,12091,4
E01001672,9511,3
E01001673,5579,2
E01001674,12679,4
E01001675,8659,3
E01001676,8863,3
E01001677,14595,5
E01001678,19867,7
E01001679,20502,7
E01001680,25987,8
E01001681,15871,5
E01001682,15940,5
E01001683,12171,4
E01001684,10933,4
E01001685,16704,6
E01001686,13909,5
E01001687,5655,2
E01001688,9824,3
E01001690,8164,3
E01001692,8020,3
E01001693,6383,2
E01001694,11923,4
E01001695,5276,2
E01001696,5270,2
E01001697,6293,2
E01001698,8235,3
E01001699,10944,4
E01001700,7478,3
E01001701,8286,3
E01001702,4923,2
E01001703,7158,3
E01001704,11676,4
E01001705,6839,3
E01001706,4427,2
E01001708,13833,5
E01001709,5099,2
E01001710,6464,2
E01001711,9120,3
E01001712,7387,3
E01001713,5191,2
E01001714,3216,1
E01001715,8857,3
E01001716,5179,2
E01001717,9310,3
E01001718,14212,5
E01001719,5629,2
E01001720,14558,5
E01001722,7202,3
E01001723,12151,4
E01001724,10562,4
E01001725,9853,4
E01001726,6738,3
E01001727,12316,4
E01001728,7754,3
E01001729,3718,2
E01001730,2897,1
E01001731,7474,3
E01001732,4530,2
E01001733,6917,3
E01001734,5446,2
E01001735,5831,2
E01001736,13149,5
E01001737,11026,4
E01001738,12095,4
E01001739,10312,4
E01001740,3274,1
E01001741,16337,5
E01001742,8495,3
E01001744,7078,3
E01001745,5257,2
E01001746,5801,2
E01001747,7514,3
E01001748,6737,3
E01001749,7497,3
E01001750,5518,2
E01001751,15464,5
E01001752,9681,3
E01001753,5565,2
E01001754,7318,3
E01001755,4241,2
E01001756,11738,4
E01001757,7129,3
E01001758,4616,2
E01001759,8528,3
E01001760,4504,2
E01001761,2627,1
E01001762,9543,3
E01001763,12683,4
E01001764,8634,3
E01001765,3374,2
E01001767,6287,2
E01001768,11196,4
E01001769,9723,3
E01001770,6158,2
E01001772,3791,2
E01001773,4810,2
E01001774,8923,3
E01001775,4495,2
E01001776,2862,1
E01001777,6154,2
E01001779,7718,3
E01001780,4965,2
E01001781,3123,1
E01001782,13505,5
E01001783,4695,2
E01001784,9803,3
E01001785,7676,3
E01001786,4889,2
E01001787,3371,2
E01001788,3601,2
E01001789,9211,3
E01001790,1876,1
E01001791,6994,3
E01001792,6784,3
E01001793,10841,4
E01001794,9886,4
E01001795,7320,3
E01001796,8807,3
E01001798,2769,1
E01001799,9863,4
E01001800,4523,2
E01001801,7336,3
E01001802,6460,2
E01001803,18241,6
E01001804,9895,4
E01001805,9451,3
E01001806,8025,3
E01001807,8454,3
E01001808,7625,3
E01001809,9795,3
E01001811,2394,1
E01001812,8096,3
E01001813,2413,1
E01001814,6783,3
E01001815,5285,2
E01001816,10641,4
E01001819,9108,3
E01001820,3969,2
E01001821,3434,2
E01001822,2917,1
E01001823,8874,3
E01001824,6317,2
E01001825,9633,3
E01001826,6162,2
E01001827,5244,2
E01001828,6187,2
E01001829,17491,6
E01001830,6903,3
E01001831,8414,3
E01001832,8976,3
E01001833,7150,3
E01001834,7666,3
E01001835,13308,5
E01001836,10064,4
E01001837,16914,6
E01001838,2780,1
E01001839,4640,2
E01001840,4256,2
E01001841,7204,3
E01001842,4411,2
E01001843,7074,3
E01001844,9624,3
E01001845,2027,1
E01001846,2705,1
E01001847,1315,1
E01001848,4298,2
E01001849,6227,2
E01001850,3486,2
E01001851,20771,7
E01001852,17221,6
E01001853,13706,5
E01001854,15003,5
E01001855,15740,5
E01001856,7267,3
E01001857,4267,2
E01001858,7701,3
E01001859,14141,5
E01001860,7131,3
E01001861,7937,3
E01001862,6802,3
E01001863,15265,5
E01001864,8604,3
E01001865,20324,7
E01001866,19847,7
E01001867,20289,7
E01001868,5585,2
E01001869,19649,6
E01001870,17083,6
E01001871,21856,7
E01001872,18352,6
E01001873,12256,4
E01001874,11438,4
E01001875,6449,2
E01001876,5098,2
E01001877,6532,2
E01001878,5979,2
E01001879,12354,4
E01001880,13446,5
E01001881,18973,6
E01001882,20454,7
E01001883,11772,4
E01001884,10214,4
E01001885,2091,1
E01001886,10269,4
E01001887,11893,4
E01001888,23550,8
E01001889,14425,5
E01001890,20292,7
E01001891,22811,7
E01001892,8819,3
E01001893,6342,2
E01001894,7814,3
E01001895,14790,5
E01001896,12744,4
E01001897,18490,6
E01001898,12598,4
E01001899,3413,2
E01001900,5414,2
E01001901,23507,8
E01001902,18248,6
E01001903,10447,4
E01001904,25162,8
E01001905,28139,9
E01001906,24988,8
E01001907,22696,7
E01001908,16979,6
E01001909,12383,4
E01001910,15768,5
E01001911,6011,2
E01001912,5706,2
E01001913,23554,8
E01001914,14365,5
E01001915,21120,7
E01001916,28505,9
E01001917,18372,6
E01001918,23841,8
E01001919,26263,8
E01001920,7494,3
E01001921,15164,5
E01001922,22079,7
E01001923,16437,6
E01001924,25569,8
E01001925,25768,8
E01001926,28809,9
E01001927,25171,8
E01001928,13864,5
E01001929,21853,7
E01001930,7537,3
E01001931,15702,5
E01001932,10242,4
E01001933,13652,5
E01001934,11507,4
E01001935,17011,6
E01001937,20728,7
E01001938,9309,3
E01001939,13510,5
E01001940,5966,2
E01001941,7925,3
E01001942,11283,4
E01001943,6650,3
E01001944,3478,2
E01001945,10706,4
E01001946,12811,4
E01001947,5002,2
E01001948,19353,6
E01001949,27040,9
E01001950,24876,8
E01001951,16651,6
E01001952,18223,6
E01001953,12704,4
E01001954,9370,3
E01001955,4877,2
E01001956,9420,3
E01001957,4637,2
E01001958,4675,2
E01001959,4238,2
E01001960,15773,5
E01001961,3771,2
E01001962,18441,6
E01001963,26300,9
E01001964,19124,6
E01001965,23030,8
E01001966,20730,7
E01001967,25963,8
E01001968,23140,8
E01001969,9566,3
E01001970,9598,3
E01001971,4922,2
E01001972,9943,4
E01001973,15884,5
E01001974,14821,5
E01001975,13355,5
E01001976,4917,2
E01001977,3940,2
E01001978,4152,2
E01001979,3861,2
E01001980,8788,3
E01001981,8167,3
E01001982,7077,3
E01001983,9236,3
E01001984,14754,5
E01001985,24521,8
E01001986,21667,7
E01001987,25129,8
E01001988,17894,6
E01001989,19138,6
E01001990,18313,6
E01001991,18931,6
E01001992,27577,9
E01001993,28651,9
E01001994,24362,8
E01001995,10079,4
E01001996,24875,8
E01001997,19221,6
E01001998,16516,6
E01001999,9806,3
E01002000,15505,5
E01002001,13735,5
E01002002,4676,2
E01002003,5261,2
E01002004,15817,5
E01002005,17870,6
E01002006,18324,6
E01002007,22397,7
E01002008,25611,8
E01002009,21826,7
E01002010,14235,5
E01002011,13214,5
E01002013,22009,7
E01002014,13122,4
E01002015,9999,4
E01002016,13101,4
E01002017,11671,4
E01002018,9786,3
E01002019,27449,9
E01002020,16855,6
E01002021,24077,8
E01002022,19545,6
E01002023,18466,6
E01002024,16274,5
E01002025,27147,9
E01002026,2796,1
E01002027,8044,3
E01002028,9520,3
E01002029,5426,2
E01002030,12975,4
E01002031,6590,3
E01002032,5050,2
E01002033,4748,2
E01002034,1966,1
E01002036,1464,1
E01002037,3076,1
E01002038,2736,1
E01002039,1411,1
E01002040,2791,1
E01002041,4881,2
E01002042,15502,5
E01002043,9360,3
E01002044,11412,4
E01002045,8899,3
E01002046,7221,3
E01002047,11874,4
E01002048,10638,4
E01002049,7343,3
E01002050,11791,4
E01002051,5369,2
E01002052,8956,3
E01002053,5534,2
E01002054,5281,2
E01002055,11825,4
E01002056,8479,3
E01002057,12189,4
E01002058,10897,4
E01002059,13380,5
E01002060,22247,7
E01002061,19827,7
E01002062,18183,6
E01002063,12876,4
E01002064,7606,3
E01002065,9234,3
E01002066,2497,1
E01002067,4260,2
E01002068,7220,3
E01002069,4272,2
E01002070,10051,4
E01002071,1685,1
E01002072,5544,2
E01002073,4466,2
E01002074,4179,2
E01002075,6284,2
E01002076,6556,2
E01002077,4915,2
E01002078,6136,2
E01002079,9991,4
E01002080,7760,3
E01002081,2971,1
E01002082,546,1
E01002083,16376,5
E01002084,9491,3
E01002085,8908,3
E01002086,6661,3
E01002087,5776,2
E01002088,11266,4
E01002089,2662,1
E01002090,4418,2
E01002091,3886,2
E01002092,5577,2
E01002093,2674,1
E01002094,3922,2
E01002095,2671,1
E01002096,3397,2
E01002097,3670,2
E01002098,12784,4
E01002099,4119,2
E01002100,6336,2
E01002101,13136,4
E01002102,8989,3
E01002103,10425,4
E01002104,10478,4
E01002105,9038,3
E01002106,23970,8
E01002107,28989,9
E01002108,26452,9
E01002109,25766,8
E01002110,27531,9
E01002111,19020,6
E01002112,29072,9
E01002113,18020,6
E01002114,12948,4
E01002115,21124,7
E01002116,26311,9
E01002117,17612,6
E01002118,15531,5
E01002119,14963,5
E01002120,7228,3
E01002121,22384,7
E01002122,18298,6
E01002123,16942,6
E01002124,19547,6
E01002125,18470,6
E01002126,19272,6
E01002127,20756,7
E01002128,16310,5
E01002129,16216,5
E01002130,11018,4
E01002131,8650,3
E01002132,25446,8
E01002133,6641,3
E01002134,25562,8
E01002135,18752,6
E01002136,21233,7
E01002137,30813,10
E01002138,16583,6
E01002139,7669,3
E01002140,15873,5
E01002141,18818,6
E01002142,19554,6
E01002143,14373,5
E01002144,20101,7
E01002145,18154,6
E01002146,31847,10
E01002147,26037,8
E01002148,24001,8
E01002149,30915,10
E01002150,23608,8
E01002151,6225,2
E01002152,28974,9
E01002153,29775,10
E01002154,21403,7
E01002155,28451,9
E01002156,28427,9
E01002157,23409,8
E01002158,29427,9
E01002159,21098,7
E01002160,20906,7
E01002161,19247,6
E01002162,16353,5
E01002163,23147,8
E01002164,26005,8
E01002165,19339,6
E01002166,20715,7
E01002167,14079,5
E01002168,10183,4
E01002169,16024,5
E01002170,17473,6
E01002171,22823,7
E01002172,21241,7
E01002173,20318,7
E01002174,24165,8
E01002175,22661,7
E01002176,21152,7
E01002177,20015,7
E01002178,24508,8
E01002179,13474,5
E01002180,9672,3
E01002181,21668,7
E01002182,19260,6
E01002183,15115,5
E01002184,15620,5
E01002185,7721,3
E01002186,15554,5
E01002187,21695,7
E01002188,32125,10
E01002189,29842,10
E01002190,29270,9
E01002191,28891,9
E01002192,28705,9
E01002193,23375,8
E01002194,30112,10
E01002195,29769,10
E01002196,30139,10
E01002197,22180,7
E01002198,20803,7
E01002199,23974,8
E01002200,17997,6
E01002201,24820,8
E01002202,15836,5
E01002203,20984,7
E01002204,19969,7
E01002206,19682,6
E01002207,22350,7
E01002208,30543,10
E01002209,24598,8
E01002210,26446,9
E01002211,9388,3
E01002212,14594,5
E01002213,16121,5
E01002214,15825,5
E01002215,9693,3
E01002216,21924,7
E01002217,6812,3
E01002218,17413,6
E01002219,14033,5
E01002220,19337,6
E01002221,17092,6
E01002222,20887,7
E01002223,19692,6
E01002224,11629,4
E01002225,28358,9
E01002226,20044,7
E01002227,4814,2
E01002228,20166,7
E01002229,14052,5
E01002230,23954,8
E01002231,12439,4
E01002232,14624,5
E01002233,10857,4
E01002234,15352,5
E01002235,9047,3
E01002236,16117,5
E01002237,14308,5
E01002238,23160,8
E01002239,25612,8
E01002240,14190,5
E01002241,12828,4
E01002242,26617,9
E01002243,7880,3
E01002244,15215,5
E01002245,16221,5
E01002246,19248,6
E01002247,14389,5
E01002248,13331,5
E01002249,13869,5
E01002250,13105,4
E01002251,11069,4
E01002252,24057,8
E01002253,32507,10
E01002254,32025,10
E01002255,26637,9
E01002256,28938,9
E01002257,31282,10
E01002258,19021,6
E01002259,27753,9
E01002260,22086,7
E01002261,20263,7
E01002262,17924,6
E01002263,27243,9
E01002264,7061,3
E01002265,22582,7
E01002266,18799,6
E01002267,10117,4
E01002268,22617,7
E01002269,26160,8
E01002270,28801,9
E01002271,27175,9
E01002272,25437,8
E01002273,23998,8
E01002274,27628,9
E01002275,26667,9
E01002276,8185,3
E01002277,6499,2
E01002278,6660,3
E01002279,10596,4
E01002280,2185,1
E01002281,6352,2
E01002282,4217,2
E01002283,7779,3
E01002284,8184,3
E01002285,28150,9
E01002286,30183,10
E01002287,25723,8
E01002288,28877,9
E01002289,25405,8
E01002290,27373,9
E01002291,24957,8
E01002292,15963,5
E01002293,16740,6
E01002294,25787,8
E01002295,17761,6
E01002296,20805,7
E01002297,4699,2
E01002298,22608,7
E01002299,14348,5
E01002300,23899,8
E01002301,22015,7
E01002302,15819,5
E01002303,7536,3
E01002304,12535,4
E01002305,16007,5
E01002306,7421,3
E01002307,14231,5
E01002308,11054,4
E01002309,12175,4
E01002310,4401,2
E01002311,10025,4
E01002312,9194,3
E01002313,10387,4
E01002314,4287,2
E01002315,12112,4
E01002316,4045,2
E01002317,30042,10
E01002318,26458,9
E01002319,17177,6
E01002320,25875,8
E01002321,25096,8
E01002322,27418,9
E01002323,22290,7
E01002324,12735,4
E01002325,9804,3
E01002326,14732,5
E01002327,18495,6
E01002328,24496,8
E01002329,18401,6
E01002330,15284,5
E01002331,18514,6
E01002332,19097,6
E01002333,26426,9
E01002334,22951,7
E01002335,17529,6
E01002336,21056,7
E01002337,20266,7
E01002338,22621,7
E01002339,29691,10
E01002340,26207,8
E01002341,23558,8
E01002342,14597,5
E01002343,20839,7
E01002344,14484,5
E01002345,7882,3
E01002346,10436,4
E01002347,19605,6
E01002348,24372,8
E01002349,20045,7
E01002350,9974,4
E01002351,22391,7
E01002352,16177,5
E01002353,18644,6
E01002354,30485,10
E01002355,28979,9
E01002356,6369,2
E01002358,17520,6
E01002359,28300,9
E01002360,20161,7
E01002361,14950,5
E01002362,28491,9
E01002363,15822,5
E01002364,28386,9
E01002365,20464,7
E01002366,23269,8
E01002367,24902,8
E01002368,4538,2
E01002369,13245,5
E01002370,8228,3
E01002371,17717,6
E01002372,23525,8
E01002373,20103,7
E01002374,17267,6
E01002375,8523,3
E01002376,28536,9
E01002377,21172,7
E01002378,27059,9
E01002379,28821,9
E01002380,17013,6
E01002381,20683,7
E01002382,26841,9
E01002383,26684,9
E01002384,28313,9
E01002385,20191,7
E01002386,27280,9
E01002387,30996,10
E01002388,32563,10
E01002389,31077,10
E01002390,32137,10
E01002391,23815,8
E01002392,5845,2
E01002393,12206,4
E01002394,15258,5
E01002395,13140,5
E01002396,8694,3
E01002397,9958,4
E01002398,13411,5
E01002399,14662,5
E01002400,9745,3
E01002401,9807,3
E01002402,11133,4
E01002403,9823,3
E01002404,8171,3
E01002405,11728,4
E01002406,10781,4
E01002407,11705,4
E01002408,7544,3
E01002409,12495,4
E01002410,18114,6
E01002411,11386,4
E01002412,20749,7
E01002413,7705,3
E01002414,26080,8
E01002415,28382,9
E01002416,28002,9
E01002417,28823,9
E01002418,22256,7
E01002419,30025,10
E01002420,20174,7
E01002421,25809,8
E01002422,18115,6
E01002423,20224,7
E01002424,20546,7
E01002425,11402,4
E01002426,16368,5
E01002427,20845,7
E01002428,21987,7
E01002429,7970,3
E01002430,29334,9
E01002431,30573,10
E01002432,28738,9
E01002433,17059,6
E01002434,30000,10
E01002435,31339,10
E01002436,23393,8
E01002437,29735,10
E01002438,21531,7
E01002439,16990,6
E01002440,14167,5
E01002441,11576,4
E01002442,11533,4
E01002443,14430,5
E01002444,12349,4
E01002445,7835,3
E01002446,12848,4
E01002447,11245,4
E01002448,15919,5
E01002449,13247,5
E01002450,27513,9
E01002451,28166,9
E01002452,25275,8
E01002453,23046,8
E01002454,14666,5
E01002455,14192,5
E01002456,15086,5
E01002457,9683,3
E01002458,28217,9
E01002459,31719,10
E01002460,28811,9
E01002461,24176,8
E01002462,28397,9
E01002463,27916,9
E01002464,29027,9
E01002465,23956,8
E01002466,27551,9
E01002467,29710,10
E01002468,28529,9
E01002469,27093,9
E01002470,23632,8
E01002471,27928,9
E01002472,26768,9
E01002473,17981,6
E01002474,23911,8
E01002475,16423,6
E01002476,30955,10
E01002477,24561,8
E01002478,27666,9
E01002479,14690,5
E01002480,31432,10
E01002481,15178,5
E01002482,32164,10
E01002483,25352,8
E01002484,13323,5
E01002485,18663,6
E01002486,10820,4
E01002487,11335,4
E01002488,15580,5
E01002489,17959,6
E01002490,12914,4
E01002491,10125,4
E01002492,13506,5
E01002493,7115,3
E01002494,23112,8
E01002495,24471,8
E01002496,17182,6
E01002497,18915,6
E01002498,26697,9
E01002499,21340,7
E01002501,13368,5
E01002502,8401,3
E01002503,7561,3
E01002504,10595,4
E01002505,5524,2
E01002506,6678,3
E01002507,13549,5
E01002508,6038,2
E01002509,26850,9
E01002511,11647,4
E01002512,29384,9
E01002513,21967,7
E01002514,21785,7
E01002515,12892,4
E01002516,27668,9
E01002518,24260,8
E01002519,8067,3
E01002520,14591,5
E01002521,8385,3
E01002523,16868,6
E01002525,15013,5
E01002526,8626,3
E01002527,9202,3
E01002528,5861,2
E01002529,13991,5
E01002530,5774,2
E01002531,16512,6
E01002532,8763,3
E01002533,16920,6
E01002534,24926,8
E01002535,26634,9
E01002536,25715,8
E01002537,28136,9
E01002538,21973,7
E01002539,28177,9
E01002540,9149,3
E01002541,19169,6
E01002542,8115,3
E01002543,7704,3
E01002544,19620,6
E01002545,3488,2
E01002546,14713,5
E01002547,10730,4
E01002548,7083,3
E01002549,13435,5
E01002550,8239,3
E01002551,12906,4
E01002552,8365,3
E01002553,5488,2
E01002554,9125,3
E01002555,19332,6
E01002556,17019,6
E01002557,10494,4
E01002558,11490,4
E01002559,10334,4
E01002560,8721,3
E01002561,5999,2
E01002562,6744,3
E01002563,18140,6
E01002564,6163,2
E01002565,15965,5
E01002566,6165,2
E01002567,13287,5
E01002568,7180,3
E01002569,25541,8
E01002570,20610,7
E01002571,30161,10
E01002572,7879,3
E01002573,22030,7
E01002574,23534,8
E01002575,27891,9
E01002576,12986,4
E01002577,21840,7
E01002578,23903,8
E01002579,24691,8
E01002580,10987,4
E01002581,22834,7
E01002582,22012,7
E01002583,11602,4
E01002584,15419,5
E01002585,8782,3
E01002586,17327,6
E01002587,11297,4
E01002588,4946,2
E01002589,11917,4
E01002590,15491,5
E01002591,12963,4
E01002592,11100,4
E01002593,11534,4
E01002594,12881,4
E01002595,9557,3
E01002596,11229,4
